id,title
1580,"357-0 Advanced Seminar in Personality, Clinical, or Social Psychology Child Psychopathology"
1581,370-0 Mathematical Logic
1584,"357-0 Advanced Seminar in Personality, Clinical, or Social Psychology Psychology of Life Stories:"
1587,374-0 Theory of Computability and Turing Machines
1591,"357-0 Advanced Seminar in Personality, Clinical, or Social Psychology Creation of Psych Tests/Mea"
1594,"357-0 Advanced Seminar in Personality, Clinical, or Social Psychology Brainwashing, Mind Cont, Se"
1597,"357-0 Advanced Seminar in Personality, Clinical, or Social Psychology Social Psychology & Unconsc"
1600,"357-0 Advanced Seminar in Personality, Clinical, or Social Psychology Tests & Measures- Personali"
1605,381-0 Fourier Analysis and Boundary Value Problems for ISP
1607,"358-0 Advanced Seminar in Cognition or Neuroscience Left Brain, Right Brain"
1610,358-0 Advanced Seminar in Cognition or Neuroscience Cognitive Neuropsychology
1613,358-0 Advanced Seminar in Cognition or Neuroscience Early Conceptual Language and Development
1616,358-0 Advanced Seminar in Cognition or Neuroscience Insight in the Brain
1619,358-0 Advanced Seminar in Cognition or Neuroscience Visual Cognition
1621,358-0 Advanced Seminar in Cognition or Neuroscience Language & Conceptual Development
1624,358-0 Advanced Seminar in Cognition or Neuroscience Consciousness
1635,358-0 Advanced Seminar in Cognition or Neuroscience Human Memory
1639,358-0 Advanced Seminar in Cognition or Neuroscience Social/ Affective Neuroscience
1647,358-0 Advanced Seminar in Cognition or Neuroscience Psychology and Music
1648,382-0 Complex Analysis and Group Theory for ISP
1658,358-0 Advanced Seminar in Cognition or Neuroscience Learning Design and Technology
1664,383-0 Probability and Statistics for ISP
1668,358-0 Advanced Seminar in Cognition or Neuroscience Vision:Attention to Aesthetics
1675,359-0 Advanced Seminar in Psychology Children and Law
1677,385-0 Probability and Statistics for MMSS
1681,361-0 Brain Damage and the Mind
1690,362-0 Cognitive Development
1628,226-3 Aural Skills VI
1693,386-1 Econometrics for MMSS
1694,379-0 Topics in Film/Video/Audio Production Documentary
1695,395-0 Research Seminar Gilded Age America
1696,379-0 Topics in Film/Video/Audio Production Dark Comedy
1697,395-0 Research Seminar Divided Continent:E & W Europe
1699,395-0 Research Seminar Black Chicago
1701,363-0 Images of Cognition
1702,395-0 Research Seminar Afro-Pessimism since Indp
1704,"395-0 Research Seminar The Arab-Israeli Conflict & the Cold War, 1948-79"
1705,379-0 Topics in Film/Video/Audio Production Sound Design
1706,395-0 Research Seminar American History and Sex
1707,386-2 Econometrics for MMSS
1709,379-0 Topics in Film/Video/Audio Production Found Footage & Appropriation
1710,227-0 Keyboard Skills
1711,395-0 Research Seminar A.I.D.S. in the U.S.
1712,395-0 Research Seminar Blacks and the Law
1713,380-0 Lighting and Cinematography
1715,395-0 Research Seminar Renaissance Utopias
1716,364-0 Topics in Cognitive Neuroscience
1717,395-0 Research Seminar Europe after the Black Death
1718,395-0 Research Seminar Arab-Jewish Conflict/Palestine
1719,365-0 Brain and Cognition
1720,395-0 Research Seminar Early Modern London
1722,395-0 Research Seminar New Wrld Image:Brit/Fran/Spain
1724,"395-0 Research Seminar Science, Technology & Modernity-20 C Brit"
1725,"395-0 Research Seminar Global City: Chicago, Berlin, Paris"
1726,367-0 Consciousness
1728,395-0 Research Seminar Gndr & Revolution 20th C China
1729,368-0 Human Memory
1730,395-0 Research Seminar Latin American City
1731,395-0 Research Seminar The Modern Carribean
1732,371-0 Personality Research
1736,395-0 Research Seminar Making the Modern City
1737,395-0 Research Seminar From Sun King to Guillotine
1738,395-0 Research Seminar The Cold War at Home
1739,375-0 Psychological Tests & Measures
1740,327-2 Advanced Keyboard Skills VIII
1741,395-0 Research Seminar Jews in Modern America
1743,383-0 Sound Production
1744,395-0 Research Seminar 1947 Partition of India
1745,395-0 Research Seminar China in the Modern World
1746,327-3 Advanced Keyboard Skills IX
1747,376-0 Cognitive Behavior Therapy
1748,395-0 Research Seminar The Frontier in American History
1749,376-CN Cognitive Behavior Therapy
1750,395-0 Research Seminar Soldiers in the American Revolution
1752,377-CN Child Psychopathology
1754,384-0 Foundations of Sound Design
1755,350-0 Alexander Technique Piano
1756,381-0 Children & the Law
1758,350-0 Alexander Technique Strings
1759,395-0 Research Seminar Making of Shetl:Cult Hist of Jewish Town in Poland
1760,384-0 Close Relationships
1761,350-0 Alexander Technique Winds & Percussion
1762,395-0 Research Seminar Debates in Egyptology
1763,350-0 Alexander Technique Voice
1764,395-0 Research Seminar Popular Culture during American Revolution
1766,350-0 Alexander Technique
1767,395-0 Research Seminar Opportunity in Early American Republic
1769,395-0 Research Seminar Virtue+Terror in  Revolutionary France
1771,390-0 Directing
1772,395-0 Research Seminar Bee's Knees/Cat's Pajamas-Def. Modern in 1920 U.S.
1774,395-0 Research Seminar History of Latina/os
1777,385-0 Psychology of Attitudes
1778,395-0 Research Seminar Reagan's America
1779,395-0 Research Seminar Religion in 18th Cent  America
1780,"395-0 Research Seminar Women in Ireland, 1880-1980"
1781,392-0 Documentary Production Place-Based Documentary
1782,386-0 Stereotyping & Prejudice
1784,392-0 Documentary Production
1785,395-0 Undergraduate Seminar
1786,395-0 Research Seminar The Crusades
1787,395-0 Research Seminar Politics of Race & Immigration
1789,395-0 Research Seminar Renaissance Florence:An Urban Society & Culture
1791,395-0 Research Seminar U.S. Imperialism in Caribbean
1800,398-2 Thesis Seminar
1802,398-2 Thesis Seminar Honors Seminar
1805,398-3 Thesis Seminar
1792,393-0 2D Computer Animation
1799,394-0 Experimental Media Production
1803,397-1 Advanced Production
1806,397-2 Advanced Post-Production
1808,398-0 Symposium: Issues in RTVF The Hollywood Blockbuster
1809,398-0 Symposium: Issues in RTVF Post-Colonial Cinema
1810,398-0 Symposium: Issues in RTVF Landscape and Cinema
1811,398-0 Symposium: Issues in RTVF Children's Media Culture
1812,398-0 Symposium: Issues in RTVF TV & Political Campaigns
1813,398-0 Symposium: Issues in RTVF Stars & Celebrity
1814,398-0 Symposium: Issues in RTVF Electronic Media Management
1815,398-0 Symposium: Issues in RTVF
1816,398-0 Symposium: Issues in RTVF Spike Lee
1817,398-0 Symposium: Issues in RTVF Hollywood as Discourse
1818,398-0 Symposium: Issues in RTVF Women on TV
1819,"398-0 Symposium: Issues in RTVF Visualizing War,Grunts,Prpgnda"
1795,397-2 Advanced Supervised Research 2
1796,398-1 Senior Thesis Seminar
1801,398-2 Senior Thesis Seminar
1804,398-3 Senior Thesis Seminar
1820,201-0 Introduction to Political Theory
1821,201-1 Introduction to Political Theory
1822,201-2 History of Political Thought: Politics & Theory in Modern Europe & Early America
1823,367-0 Politics and Nature in a Comparative Perspective
1824,204-0 Politics and Nature in a Comparative Perspective
1825,220-0 American Government and Politics
1827,230-0 Introduction to Law in the Political Arena
1830,240-0 Introduction to International Relations
1833,250-0 Introduction to Comparative Politics
1836,259-0 Contemporary African Politics
1838,301-0 Classical Political Theory
1839,305-0 Moral Dilemmas and Political Theory
1840,301-0 Moral Dilemmas and Political Theory
1841,302-0 Early Modern Political Thought
1843,303-0 Modernity and Its Discontents
1844,304-0 Modernity and Its Discontents
1845,302-0 Modernity and Its Discontents
1846,309-0 Advanced Topics in Political Theory Deportation Law & Politics
1847,309-0 Advanced Topics in Political Theory Gender and Citizenship
1848,310-0 Methods of Political Inference
1850,310-SA Critical Theory and the Study of Politics
1851,311-0 Logics of Political Inquiry
1852,311-0 Methods of Political Research
1853,312-0 Statistical Research Methods
1854,315-0 Introduction to Positive Political Theory
1855,320-0 The Presidency
1857,321-0 Community Political Processes
1858,324-0 Political Parties and Elections
1860,325-0 Congress and the Legislative Process
1861,326-0 Race and Public Policy
1862,327-0 African American Politics in the United States
1863,328-0 Public Policy Inequality and Redistribution
1864,370-0 Public Policy
1865,329-0 U.S. Environmental Politics
1866,371-0 U.S. Environmental Politics
1867,330-0 Politics of Local Justice
1869,331-0 Politics of the Supreme Court
1870,332-0 Constitutional Law I
1872,333-0 Constitutional Law II: Civil and Political Rights
1874,340-0 International Relations Theory
1875,341-0 International Political Economy
1877,342-0 International Organizations
1879,343-0 International Law
1881,344-0 U.S. Foreign Policy
1883,344-2 U.S. Foreign Policy
1884,345-0 National Security
1886,346-0 Politics of European Unification
1887,347-0 Ethics in International Relations
1889,348-0 Globalization
1892,350-0 Social Movements
1893,351-0 Politics of the Middle East
1894,352-0 Politics of East Asia
1895,353-0 Politics of Latin America
1897,354-0 Politics of Southeast Asia
1898,355-0 Politics of China
1899,359-0 Politics of Africa
1900,359-0 Politics of Africa Contemporary African Politics
1901,361-0 Democratic Transitions
1902,361-Z Democratic Transitions
1903,362-0 Politics of Western Europe
1904,363-SA The Political Economy of the European Union Taught in Paris
1905,363-Z The Political Economy of the European Union Taught in Paris
1906,364-SA France in the European Union Taught in Paris
1907,364-Z France in the European Union Taught in Paris
1908,365-SA Decision Making in the European Union Taught in Paris
1909,365-Z Decision Making in the European Union Taught in Paris
1910,366-SA The Dynamics of Law Making in the European Union
1911,366-Z The Dynamics of Law Making in the European Union
1912,368-0 Political Economy of Less Developed Countries
1913,369-0 Politics of Post-Soviet Russia
1914,370-0 Fate of the State in a Globalizing World
1915,372-0 The Middle East in International Politics
1916,375-0 Comparative Politics of Business- Government Relations
1917,390-0 Special Topics in Political Science The American Way of War
1918,390-0 Special Topics in Political Science History of Chicago Politics
2128,121-2 Intermediate Spanish
1919,390-0 Special Topics in Political Science Redefining the Urban Paradigm
1920,394-0 Professional Linkage Program Politics and 2012 Presidential Election
1921,394-0 Professional Linkage Program US Foreign Policy-From Pres Kennedy to Pres Obama
1922,394-0 Professional Linkage Program Campaigning vs. Leading
1923,394-0 Professional Linkage Program US National Security Policy: Problems & Processes
1924,394-0 Professional Linkage Program Reforming Politics & Securing Our Democracy
1926,394-0 Professional Linkage Program Contemporary Cuba
1927,394-0 Professional Linkage Program US National Security Policy-Problems & Processes
1928,394-0 Professional Linkage Program Reforming Politics-Inside the Belly of the Beast
1929,394-0 Professional Linkage Program Exporting Environmental Policy
1931,394-0 Professional Linkage Program US Foreign Pol:Vietnam to Iraq
1932,394-0 Professional Linkage Program Climate Change and Local Actio
1933,394-0 Professional Linkage Program Policy/Science of Env Restorat
1934,"394-0 Professional Linkage Program Public Policy/Private Strategy: Gov, Bus, Environm"
1935,394-0 Professional Linkage Program Vietnam to Iraq
1936,395-0 Political Research Seminar Party Polarization
1937,395-0 Political Research Seminar Politics in a Time of Crisis
1938,395-0 Political Research Seminar Inequality and Representation
1939,395-0 Political Research Seminar Global Climate Change: Policy and Society
1940,395-0 Political Research Seminar Reading Plato's Republic Today
1941,395-0 Political Research Seminar Israeli-Palestinian Conflict
1942,395-0 Political Research Seminar Fixing the U.S. Constitution
1943,395-0 Political Research Seminar Politics of Finance and Development
1944,395-0 Political Research Seminar Global Inequality
1945,395-0 Political Research Seminar Oligarchs and Elites
1946,395-0 Political Research Seminar Ideology in American Politics
1947,395-0 Political Research Seminar Party Change in America
1948,395-0 Political Research Seminar International Politics of the Middle East
1949,395-0 Political Research Seminar Police Misconduct: Politics of Accountability
1950,"395-0 Political Research Seminar Democracy, Development, and the New Global Economy"
1951,395-0 Political Research Seminar Decentralization and Local Government
1952,395-0 Political Research Seminar Racial Pol in American Cities
1953,395-0 Political Research Seminar Politics of Vigilante Justice
1954,395-0 Political Research Seminar Civic Participation and the Environment
1956,395-0 Political Research Seminar Cosmopolitanism
1959,395-0 Political Research Seminar International Organizations and National Policy
1961,397-JR Junior Research Seminar An International Rule of Law?
1962,398-1 Senior Thesis Seminar
1963,101-1 Elementary Spanish
1969,101-2 Elementary Spanish
1976,101-3 Elementary Spanish
1981,121-3 Intermediate Spanish
1984,105-6 Freshman Seminar Spanish Flamenco Culture
1985,105-6 Freshman Seminar Spanish Civil War:Images&Words
1986,105-6 Freshman Seminar Sex and Scandal in Colonial Mexico
1987,105-6 Freshman Seminar Castro does the Mambo
1988,105-6 Freshman Seminar Exile & Diaspora in Carribbean Literature
1989,115-1 Accelerated Elementary Spanish
1997,115-2 Accelerated Elementary Spanish
2006,125-0 Accelerated Intermediate Spanish
2015,199-0 Language in Context: Contemporary Spain
2019,201-0 Conversation on Human Rights: Latin America
2033,121-1 Intermediate Spanish
2061,102-1 Intermediate Spanish
2062,101-6 Freshman Seminar Objective Analysis in Sports
2064,101-6 Freshman Seminar Sabermetrics
2067,101-6 Freshman Seminar How Do We Know?
2068,101-6 Freshman Seminar How Many People can the Earth Support?
2073,202-0 Introduction to Statistics
2096,201-0 Introduction to Statistics
2097,210-0 Introductory Statistics for the Social Sciences
2099,202-0 Probability
2116,"210-0 Methods, Standards and Work Design"
2117,232-0 Applied Statistics
2122,320-1 Statistical Methods
2125,225-0 Principles of Entrepreneurship
2130,320-2 Statistical Methods
2132,320-3 Statistical Methods 3
2133,325-0 Survey Sampling
2134,330-1 Applied Statistics for Research I
2137,330-2 Applied Statistics for Research II
2138,344-0 Statistical Computing
2140,348-0 Applied Multivariate Analysis
2141,350-0 Regression Analysis
2148,351-0 Design and Analysis of Experiments
2151,352-0 Nonparametric Statistical Methods
2152,359-0 Topics in Statistics Human Rights Statistics
2153,359-0 Topics in Statistics Spacial Statistics
2155,359-0 Topics in Statistics Data Mining
2156,359-0 Topics in Statistics Hierarchical Linear Models
2131,295-0 Principles of Entrepreneurship
2143,303-0 Statistics
2147,111-2 Chinese I Accelerated
2157,304-0 Statistical Methods for Data Mining
2158,359-0 Topics in Statistics Applied Time Series Modeling and Forecasting
2159,359-0 Topics in Statistics Education Statistics
2160,359-0 Topics in Statistics Simultaneous Statistical Infernce
2161,359-0 Topics in Statistics Casual Inferences
2163,359-0 Topics in Statistics Stat Meth in DNA Identification
2164,359-0 Topics in Statistics
2166,365-0 Introduction to the Analysis of Financial Data
2167,305-0 Statistical Methods for Quality Improvement
2168,307-0 Quality Improvement by Experimental Design
2169,102-2 Intermediate Spanish
2170,111-3 Chinese I
2173,310-0 Operations Research
2183,111-3 Chinese I Accelerated
2186,313-0 Deterministic Models & Optimization
2207,315-0 Stochastic Models and Simulation
2210,317-0 Discrete Event Systems Simulation
2211,112-1 Chinese II
2212,112-2 Chinese II
2213,112-3 Chinese II
2214,115-1 Japanese I
2215,115-2 Japanese I
2216,115-3 Japanese I
2217,116-1 Japanese II
2218,116-2 Japanese II
2220,116-3 Japanese II
2221,276-0 African Literature in Translation
2223,118-1 Turkish I
2224,390-0 Topics in African Studies Contemporary African Politics
2225,342-0 Organizational Behavior
2226,390-0 Topics in African Studies Military Hist - Horn of Africa
2227,118-2 Turkish I
2229,390-0 Topics in African Studies Politics in Africa
2231,390-0 Topics in African Studies Youth and Politics in Sub-Saharan Africa
2232,118-3 Turkish I
2234,390-0 Topics in African Studies Gender in African Society
2235,390-0 Topics in African Studies Islam and Politics in Africa
2237,121-1 Swahili I
2238,390-0 Topics in African Studies Politics of Humanitarian Aid
2240,390-0 Topics in African Studies Literature and the Arts
2242,121-2 Swahili I
2243,390-0 Topics in African Studies Democratic Pol/State Sys in Af
2246,121-3 Swahili I
2247,390-0 Topics in African Studies
2249,390-0 Topics in African Studies Black Diaspora Performance Trd
2250,122-1 Swahili II
2253,122-2 Swahili II
2255,325-0 Engineering Entrepreneurship
2257,122-3 Swahili II
2260,125-1 Korean I
2263,125-2 Korean I
2265,125-3 Korean I
2268,126-1 Korean II
2269,126-2 Korean II
2270,126-3 Korean II
2271,127-1 Korean II - Accelerated
2272,127-2 Korean II - Accelerated Accelerated
2274,127-3 Korean II - Accelerated Accelerated
2276,128-1 Hindi I
2277,128-2 Hindi I Beginning
2278,128-3 Hindi I Beginning
2279,129-1 Hindi II
2282,129-2 Hindi II
2283,129-3 Hindi II
2286,131-1 Persian I
2289,131-2 Persian I
2292,131-3 Persian I
2294,132-1 Persian II
2296,132-2 Persian II
2297,132-3 Persian II
2298,165-0 Conversation and Culture in the Arab World:  Spoken Egyptian Arabic
2300,190-0 Directed Self-Study: Xhosa
2302,203-1 Hebrew III:Topics in Hebrew Literature
2303,203-2 Hebrew III: Topics in Hebrew Literature
2304,203-3 Hebrew III: Topics in Hebrew Literature
2306,207-1 Arabic III
2307,207-2 Arabic III
2309,207-3 Arabic III
2310,213-1 Chinese III
2311,213-2 Chinese III
2314,213-3 Chinese III
2318,217-1 Japanese III
2319,217-2 Japanese III
2321,217-3 Japanese III
2323,308-1 Arabic IV
2324,308-2 Arabic IV
2326,308-3 Arabic IV
2327,309-2 Reading Classical Arabic Texts (in Arabic)
2329,314-1 Chinese IV:  Modern Literature
2330,314-2 Chinese IV:  Modern Literature
2332,314-3 Chinese IV:  Modern Literature
2334,318-1 Japanese IV: Contemporary Japanese Literary Works for Reading & Discussion
2335,318-2 Japanese IV: Japanese Essay Writing
3168,356-0 Endocrinology
2337,318-3 Japanese IV: Japanese Newspaper Reading and News Listening
2341,318-4 Japanese IV: Reading Modern Japanese Literature in Japanese
2349,399-3 Independent Study
2343,102-3 Intermediate Spanish
2409,105-6 Freshman Seminar Exploring Jewish Argentina
2410,105-6 Freshman Seminar A 17th Cnt Authors Observations of Colonial Mexico
2800,270-0 Fluid Mechanics
2411,105-6 Freshman Seminar Don't Cry for Me Argentina: Imagining Eva Peron
2415,"105-6 Freshman Seminar Tilting @ Windmills: Don Quixote in Art,Music,Film"
2421,105-6 Freshman Seminar Literature & Liberty
2425,"105-6 Freshman Seminar Who are you: Words, Paint & Identity"
2273,326-0 Economics & Finance for Engineers
2280,101-6 Freshman Seminar Diaspora Studies
2281,101-6 Freshman Seminar Social Meaning of Race
2284,101-6 Freshman Seminar Racial Politics in the Age of Obama
2285,"101-6 Freshman Seminar Race, Poverty & Public Pollcy in America"
2287,101-6 Freshman Seminar The Browning (Latinization) of America
2288,101-6 Freshman Seminar Black Chicago
2290,101-6 Freshman Seminar The Black Power Movement
2291,"101-6 Freshman Seminar ""Passing"" and the Performance of Identity"
2293,210-1 Survey of African American Literature
2295,381-0 Supply Chain Modeling and Analysis
2299,210-2 Survey of African-American Literature
2301,382-0 Production Planning and Scheduling
2308,390-0 Systems Management
2312,392-0 Systems Project Management
2313,214-0 Comparative Race and Ethnic Studies
2316,214-1 Comparative Race Studies in the U.S.
2320,215-0 Introduction to Black Social & Political Life
2322,218-0 Asian/Black Historical Relations in the U.S.
2325,220-0 Civil Rights and Black Liberation The Civil Rights Movement
2328,225-0 African-American Culture
2331,391-0 Industrial Engineering Design
2333,226-0 Introduction to Transnational Black Culture Britain & Germany
2336,236-1 Introduction to African-American Studies
2338,236-2 Introduction to African-American Studies
2339,393-0 Industrial Engineering Design Project
2342,245-0 The Black Diaspora and Transnationality
2347,"250-0 Race, Class and Gender"
2353,340-0 Field Project Methods
2355,259-0 Introduction to African-American Drama
2358,310-0 Contemporary Asian Black Relations
2362,"319-0 Race, Ethnicity and the American Constitution"
2364,341-0 Social Networks Analysis
2366,320-0 Social Meaning of Race
2372,321-0 Researching Black Communities
2376,327-0 Politics of Black Popular Culture
2378,380-1 Pre-Practicum: Understanding Theories and Building Practice
2379,327-0 Politics of Black Popular Culture Gender & Racial Politics of Hip Hop
2380,331-0 Afro-American Novel
2381,380-2 Pre-Practicum:Pedagogical & Content Knowledge in Action in the Classroom
2382,373-0 Intro to Financial Engineering
2383,332-0 Black Feminist Theories
2384,334-0 Gender and Black Masculinity
2385,385-1 Practicum: Building Pedagogical Theory and Content Knowledge in Action in Your Own Classroo
2386,335-0 Race and Literature in 19th Century America
2387,342-0 Comparative Slavery
2388,385-2 Practicum: Building Pedagogical Theory & Content Knowledge in Action in Your Own Classroom
2389,345-0 Afro-Latin America
2390,350-0 Theorizing Blackness
2391,385-3 Practicum: Building Pedagogical Theory & Content Knowledge in Action in Your Own Classroom
2392,358-0 Performing Memory in the Black World
2393,383-0 Service Operations Management
2394,360-0 Major Authors Toni Morrison
2395,386-1 Integrating Theory & Practice in Teaching & Student Learning:  Becoming a Reflective Practi
2396,360-0 Major Authors Faulkner and Race
2398,360-0 Major Authors Fanon
2399,386-2 Integrating Theory & Practice in Teaching & Student Learing:  Becomg a Reflective Practitio
2400,363-0 Racism in Western Modernity
2401,390-1 Post Practicum & Evaluation: Reflecting on Readings Writings & Teaching
2402,385-0 Introduction to Health Systems Management
2403,365-0 Black Chicago
2404,428-2 Dynamics of Middle School
2405,370-0 Black Activist Debates
2406,375-0 Post Colonial African American Studies
2407,378-0 Harlem Renaissance
2408,379-0 Black Women Writers
2412,301-1 Seminar for Majors Intro to American Studies
2413,380-0 Topics in African-American Studies African American Children's Literature
2414,301-1 Seminar for Majors Higher Education in America
2416,380-0 Topics in African-American Studies Black Politics in the Age of Obama
2417,301-1 Seminar for Majors Immigration & Xenophobia in American Culture
2419,301-1 Seminar for Majors The American Constitution
2422,301-1 Seminar for Majors
2423,301-2 Seminar for Majors Global 1968 and its afterlives
2424,381-0 Topics in Transnational Black Studies Topics in Transnational Black Culture
2426,301-2 Seminar for Majors After the American Century
2427,381-0 Topics in Transnational Black Studies
2428,301-2 Seminar for Majors HS in US: Pedagogies of National Citizenship
2429,"381-0 Topics in Transnational Black Studies Globalization, Eurocentrism, Cosmopolitanism"
2430,301-2 Seminar for Majors
2431,381-0 Topics in Transnational Black Studies Social Movement in the Black Diaspora
2432,390-0 Research Seminar Controversial Blackness
2433,390-0 Research Seminar Slave Trade to Spanish Amer.
2434,390-0 Research Seminar African American Autobiography
2435,301-3 Seminar for Majors Hapa Issues
2436,390-0 Research Seminar Toni Morrison
2437,301-3 Seminar for Majors Teenage Rites of Passage
2438,394-0 Professional Linkage Seminar Urban School Reform
2439,301-3 Seminar for Majors
2442,301-3 Seminar for Majors America and the World
2445,310-0 Studies in American Culture American Religion and Popular Culture
2446,310-0 Studies in American Culture Issues in Indian Country
2447,"310-0 Studies in American Culture American Jezebels: Witches, Hussies, and Heretics"
2449,310-0 Studies in American Culture Bad News
2451,310-0 Studies in American Culture History of Higher Education In America
2453,310-0 Studies in American Culture American Indians in Film
2455,310-0 Studies in American Culture The Great Chicago Fire
2457,310-0 Studies in American Culture Sounding America
2458,310-0 Studies in American Culture Free Expression & the McCarthy Era
2459,310-0 Studies in American Culture The Power of Sympathy
2460,310-0 Studies in American Culture 2010 Mid-Term Elections
2463,310-0 Studies in American Culture The Plan of Chicago
2465,310-0 Studies in American Culture
2478,390-1 Senior Project
2486,390-2 Senior Project
2499,390-3 Senior Project
2512,394-0 Professional Linkage Program Voting Rights Act
2516,394-0 Professional Linkage Program U. S. and the Battle for Iraq
2441,394-0 Professional Linkage Seminar Hip Hop Origins & Directions
2443,394-0 Professional Linkage Seminar Chicago Publ Sch Renaissance
2448,396-0 Internship in African-American Studies
2462,271-2 Japanese Literature in Translation Medieval and Early Modern
2464,271-2 Japanese Literature in Translation
2467,271-4 Japanese Litearture in Translation Modern Japanese Women Writers
2468,271-4 Japanese Litearture in Translation
2469,395-0 Special Topics in Industrial Engineering Analytics
2470,274-1 Introduction to Chinese Literature Classical and Medieval
2471,395-0 Special Topics in Industrial Engineering Intro to Health Care Systems Engineering
2472,395-0 Special Topics in Industrial Engineering Principles of Entrepreneurship
2473,274-1 Introduction to Chinese Literature
2475,395-0 Special Topics in Industrial Engineering Social Network Analysis
2476,274-2 Introduction to Chinese Literature Late Imperial
2477,395-0 Special Topics in Industrial Engineering Introduction to Industrial Engineering
2479,274-2 Introduction to Chinese Literature
2481,"395-0 Special Topics in Industrial Engineering Entrepreneurship,Innovation & Technological Change"
2482,274-3 Introduction to Chinese Literature
2483,290-0 Special Topics in Asian and Middle East Studies Cultures of Himalaya
2484,290-0 Special Topics in Asian and Middle East Studies Basic Calligraphy
2485,290-0 Special Topics in Asian and Middle East Studies Sumi-E
2487,101-6 Freshman Seminar Clothing and Culture
2488,390-0 Advanced Topics in Asian & Middle East Studies Muslim Lives in South Asia
2489,101-6 Freshman Seminar Ancient Women and Men
2490,390-0 Advanced Topics in Asian & Middle East Studies Middle Eastern Literature and the World
2491,101-6 Freshman Seminar Anthropology of Time
2492,390-0 Advanced Topics in Asian & Middle East Studies Anthro of South Asia
2493,101-6 Freshman Seminar Castles
2494,390-0 Advanced Topics in Asian & Middle East Studies Language and Society in the Middle East
2495,101-6 Freshman Seminar Middle East Popular Culture
2496,390-0 Advanced Topics in Asian & Middle East Studies Religion in the People's Republic of China
2497,101-6 Freshman Seminar Law and Disorder
2498,101-6 Freshman Seminar Making of the Fittest: Issues in Evolution
2500,101-6 Freshman Seminar Studying Sex
2501,391-0 Advanced Topics in Literature and Fine Arts Lit and Pol in Arab World
2502,391-0 Advanced Topics in Literature and Fine Arts Social Memory in Turkey
2503,101-6 Freshman Seminar Ancient Everyday Life
2504,391-0 Advanced Topics in Literature and Fine Arts Vis Cul in Non-Western Context
2505,391-0 Advanced Topics in Literature and Fine Arts Inscribing Women
2506,101-6 Freshman Seminar Anthropology & The Environment
2507,391-0 Advanced Topics in Literature and Fine Arts Taiwan Lit in 20th Century
2508,101-6 Freshman Seminar Archaeology of Identity
2509,391-0 Advanced Topics in Literature and Fine Arts Islamicate Literature
2510,101-6 Freshman Seminar Mapping Pirates
2511,391-0 Advanced Topics in Literature and Fine Arts Reimag Hist/Pol in Chinese Lit
2513,101-6 Freshman Seminar HIV/AIDS Narratives
3078,393-1 Modern Workplace Culture
2514,391-0 Advanced Topics in Literature and Fine Arts Urban Tales
2515,391-0 Advanced Topics in Literature and Fine Arts Islamicate Literature from 1000-1500
2517,391-0 Advanced Topics in Literature and Fine Arts Individuality & Family Value in Chinese Lit
2519,391-0 Advanced Topics in Literature and Fine Arts Confucian Classics in Literature
2521,101-6 Freshman Seminar Anthropology of Violence
2522,101-6 Freshman Seminar Middle Eastern Popular Culture
2523,101-6 Freshman Seminar Who Owns the Past?
2524,101-6 Freshman Seminar The Nature & Culture of Ritual
2526,101-6 Freshman Seminar Debating the Aztecs
2528,101-6 Freshman Seminar Leaders: Anthropological Perspective
2529,101-6 Freshman Seminar Evolutionary Foundation of Morality
2530,101-6 Freshman Seminar Living with HIV/AIDS
2531,101-6 Freshman Seminar Forensic Anthropology
2533,101-6 Freshman Seminar Looking at War
2534,101-6 Freshman Seminar Chinese Photography
2535,101-6 Freshman Seminar Forensic Science:RealWorld CSI
2537,101-6 Freshman Seminar Ways of Seeing Hist of Vision
2539,101-6 Freshman Seminar Art in the Age of Hip Hop
2541,101-6 Freshman Seminar Who Owns the Past?
2543,101-6 Freshman Seminar Anthropology of Northwestern
2544,101-6 Freshman Seminar Latino X-ing
2545,101-6 Freshman Seminar A is for Afrofuturism
2546,"101-6 Freshman Seminar Architecture: Experienced,Created,Judged&Written"
2548,101-6 Freshman Seminar Work of Frida Kahlo
2549,114-0 Conversation and Culture in the Arab World:  Spoken Egyptian Arabic
2550,101-6 Freshman Seminar Art and Revolution
2551,101-6 Freshman Seminar Everyday Life: Ancient & Historic Times
2552,101-6 Freshman Seminar Work of Andy Warhol
2553,101-6 Freshman Seminar New Deal Public Art&Its Legacy
2554,101-6 Freshman Seminar Body & Renaissance Art
2555,103-6 Freshman Seminar Pop Culture of Asian Am Youth
2557,210-0 Introduction to Art History
2559,106-6 Freshman Seminar Noir: Race and Detective Texts
2560,"106-6 Freshman Seminar Asian Amer. Lives,Past&Present"
2561,220-0 Introduction to African Art
2563,201-0 Topics in Asian American Studies Stereotypes and their Social Context
2564,201-0 Topics in Asian American Studies Contemp Asian Immigr to the US
2565,222-0 Art History & the African Diaspora
2566,201-0 Topics in Asian American Studies Intro to Asian American Cultures
2567,"201-0 Topics in Asian American Studies Race, Ethnicity &Islam in N Am"
2569,224-0 Introduction to Ancient Art
2571,201-0 Topics in Asian American Studies American Century in Asia
2573,201-0 Topics in Asian American Studies HAPA Issues: Asian American Mixed Descent
2574,201-0 Topics in Asian American Studies Asian/Black Relations
2575,201-0 Topics in Asian American Studies Imagine L.A.: Asian American Literature
2577,225-0 Intro to Medieval Art
